Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote,Exchange,CIK,SIC
AGR,"Avangrid, Inc.",50.83,15706737976,,2015,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/agr,NYSE,1634997,4911
AVNS,"Avanos Medical, Inc.",41.1,1952442348,,2014,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/avns,NYSE,1606498,3842
AVTR,"Avantor, Inc.",17.32,9253968755,,2019,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://www.nasdaq.com/symbol/avtr,NYSE,1685738,2890
AVTR^A,"Avantor, Inc.",60.3844,0,,,,,https://www.nasdaq.com/symbol/avtr^a,NYSE,1685738,2890
AVYA,Avaya Holdings Corp.,12.9,1430074366,,,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/avya,NYSE,1418100,3661
AVY,Avery Dennison Corporation,101.26,8547949275,,,Consumer Durables,Containers/Packaging,https://www.nasdaq.com/symbol/avy,NYSE,8818,2670
AVH,Avianca Holdings S.A.,3.96,493508707.6,,2013,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/avh,NYSE,1575969,4512
AVA,Avista Corporation,42.35,2784519107,,,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/ava,NYSE,104918,4931
AVP,"Avon Products, Inc.",3.7,1664503778,,,Consumer Non-Durables,Package Goods/Cosmetics,https://www.nasdaq.com/symbol/avp,NYSE,8868,2844
AVX,AVX Corporation,15.4,2603806190,,,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/avx,NYSE,859163,3670
EQH,"AXA Equitable Holdings, Inc.",21.52,10569290664,,2018,Finance,Specialty Insurers,https://www.nasdaq.com/symbol/eqh,NYSE,1333986,6411
AXTA,Axalta Coating Systems Ltd.,24.48,5743049322,,2014,Basic Industries,Paints/Coatings,https://www.nasdaq.com/symbol/axta,NYSE,1616862,2851
AXS,Axis Capital Holdings Limited,60.39,5068843588,,2003,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/axs,NYSE,1214816,6331
AXS^D,Axis Capital Holdings Limited,24.52,0,,,,,https://www.nasdaq.com/symbol/axs^d,NYSE,,
AXS^E,Axis Capital Holdings Limited,24.53,0,,,,,https://www.nasdaq.com/symbol/axs^e,NYSE,,
AX,"Axos Financial, Inc.",28.96,1774834857,,2018,Finance,Savings Institutions,https://www.nasdaq.com/symbol/ax,NYSE,1299709,6035
AXO,"Axos Financial, Inc.",25.6385,0,,2018,Finance,Savings Institutions,https://www.nasdaq.com/symbol/axo,NYSE,1299709,6035
AZUL,Azul S.A.,26.38,2982068747,,2017,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/azul,NYSE,1432364,4512
AZRE,Azure Power Global Limited,11.69,478591078.3,,2016,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/azre,NYSE,1633438,4911
AZZ,AZZ Inc.,43.19,1127923651,,,Consumer Durables,Building Products,https://www.nasdaq.com/symbol/azz,NYSE,8947,3640
BGS,"B&G Foods, Inc.",21.93,1432679575,,,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/bgs,NYSE,1278027,2000
BRPM,B. Riley Principal Merger Corp.,9.796,180552525,,2019,Finance,Business Services,https://www.nasdaq.com/symbol/brpm,NYSE,1759824,6770
BRPM.U,B. Riley Principal Merger Corp.,,0,,2019,,,https://www.nasdaq.com/symbol/brpm.u,NYSE,1759824,6770
BRPM.WS,B. Riley Principal Merger Corp.,,0,,,,,https://www.nasdaq.com/symbol/brpm.ws,NYSE,1759824,6770
BW,Babcock,0.5071,85639365.44,,2015,Capital Goods,Building Products,https://www.nasdaq.com/symbol/bw,NYSE,1630805,3433
BGH,Babson Global Short Duration High Yield Fund,18.54,371872520.5,,2012,,,https://www.nasdaq.com/symbol/bgh,NYSE,,
BMI,"Badger Meter, Inc.",52.66,1533183262,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/bmi,NYSE,9092,3824
BCSF,"Bain Capital Specialty Finance, Inc.",18.98,980313431.8,,2018,,,https://www.nasdaq.com/symbol/bcsf,NYSE,1655050,
BHGE,"Baker Hughes, a GE company",22.21,23034026669,,2017,Energy,Metal Fabrications,https://www.nasdaq.com/symbol/bhge,NYSE,1701605,3533
BBN,BalckRock Taxable Municipal Bond Trust,23.42,1337806304,,2010,,,https://www.nasdaq.com/symbol/bbn,NYSE,,
BLL,Ball Corporation,61.35,20536548756,,,Consumer Durables,Containers/Packaging,https://www.nasdaq.com/symbol/bll,NYSE,9389,3411
BANC,"Banc of California, Inc.",13.45,683860892.2,,,Finance,Major Banks,https://www.nasdaq.com/symbol/banc,NYSE,1169770,6021
BANC^D,"Banc of California, Inc.",26.21,0,,,,,https://www.nasdaq.com/symbol/banc^d,NYSE,1169770,6021
BANC^E,"Banc of California, Inc.",26.6,0,,,,,https://www.nasdaq.com/symbol/banc^e,NYSE,1169770,6021
BBVA,Banco Bilbao Viscaya Argentaria S.A.,5.66,37588060000,,,Finance,Commercial Banks,https://www.nasdaq.com/symbol/bbva,NYSE,842180,6029
BBD,Banco Bradesco Sa,8.49,68194202939,,,Finance,Major Banks,https://www.nasdaq.com/symbol/bbd,NYSE,1160330,6022
BBDO,Banco Bradesco Sa,7.42,59599644972,,,Finance,Major Banks,https://www.nasdaq.com/symbol/bbdo,NYSE,1160330,6022
BCH,Banco De Chile,28.5,14394934043,,,Finance,Commercial Banks,https://www.nasdaq.com/symbol/bch,NYSE,1161125,6029
BLX,"Banco Latinoamericano de Comercio Exterior, S.A.",20.33,629236574.6,,1992,Finance,Commercial Banks,https://www.nasdaq.com/symbol/blx,NYSE,890541,6029
BSBR,Banco Santander Brasil SA,10.66,79643957060,,2009,Finance,Commercial Banks,https://www.nasdaq.com/symbol/bsbr,NYSE,1471055,6029
BSAC,Banco Santander Chile,27.99,13186517695,,,Finance,Commercial Banks,https://www.nasdaq.com/symbol/bsac,NYSE,1027552,6029
BSMX,"Banco Santander Mexico, S.A., Institucion de Ban",7.46,10126195578,,2012,Finance,Commercial Banks,https://www.nasdaq.com/symbol/bsmx,NYSE,1698287,6029
SAN,"Banco Santander, S.A.",4.49,72902217000,,,Finance,Commercial Banks,https://www.nasdaq.com/symbol/san,NYSE,891478,6029
SAN^B,"Banco Santander, S.A.",22.86,0,,,,,https://www.nasdaq.com/symbol/san^b,NYSE,891478,6029
CIB,BanColombia S.A.,45.52,2137617152,,,Finance,Commercial Banks,https://www.nasdaq.com/symbol/cib,NYSE,1071371,6029
BXS,BancorpSouth Bank,28.59,2842149569,,,,,https://www.nasdaq.com/symbol/bxs,NYSE,1299939,
BAC,Bank of America Corporation,28.18,2.67941E+11,,,Finance,Major Banks,https://www.nasdaq.com/symbol/bac,NYSE,70858,6021
BAC^A,Bank of America Corporation,26.46,0,,,,,https://www.nasdaq.com/symbol/bac^a,NYSE,,
BAC^B,Bank of America Corporation,26.4,0,,,,,https://www.nasdaq.com/symbol/bac^b,NYSE,,
BAC^C,Bank of America Corporation,26.16,0,,,,,https://www.nasdaq.com/symbol/bac^c,NYSE,,
BAC^E,Bank of America Corporation,22.57,0,,,,,https://www.nasdaq.com/symbol/bac^e,NYSE,,
BAC^K,Bank of America Corporation,26.29,0,,,,,https://www.nasdaq.com/symbol/bac^k,NYSE,,
BAC^L,Bank of America Corporation,1322,0,,,,,https://www.nasdaq.com/symbol/bac^l,NYSE,,
BAC^W,Bank of America Corporation,25.49,0,,,Finance,Major Banks,https://www.nasdaq.com/symbol/bac^w,NYSE,,
BAC^Y,Bank of America Corporation,25.67,0,,,Finance,Major Banks,https://www.nasdaq.com/symbol/bac^y,NYSE,,
BML^G,Bank of America Corporation,19.7296,0,,,,,https://www.nasdaq.com/symbol/bml^g,NYSE,,
BML^H,Bank of America Corporation,19.5678,0,,,,,https://www.nasdaq.com/symbol/bml^h,NYSE,,
BML^J,Bank of America Corporation,21.98,0,,,,,https://www.nasdaq.com/symbol/bml^j,NYSE,,
BML^L,Bank of America Corporation,21.9,0,,,,,https://www.nasdaq.com/symbol/bml^l,NYSE,,
BOH,Bank of Hawaii Corporation,78.97,3234981411,,,Finance,Major Banks,https://www.nasdaq.com/symbol/boh,NYSE,46195,6022
BMO,Bank Of Montreal,77.11,49247624476,,,Finance,Commercial Banks,https://www.nasdaq.com/symbol/bmo,NYSE,927971,6029
NTB,Bank of N.T. Butterfield & Son Limited (The),36.53,2022272234,,2016,Finance,Commercial Banks,https://www.nasdaq.com/symbol/ntb,NYSE,1653242,6029
BK,Bank Of New York Mellon Corporation (The),45.16,43241479823,,,Finance,Major Banks,https://www.nasdaq.com/symbol/bk,NYSE,1390777,6022
BK^C,Bank Of New York Mellon Corporation (The),25.35,0,,,,,https://www.nasdaq.com/symbol/bk^c,NYSE,,
BNS,Bank of Nova Scotia (The),52.54,64224243033,,,Finance,Major Banks,https://www.nasdaq.com/symbol/bns,NYSE,9631,6022
BKU,"BankUnited, Inc.",33.91,3335874921,,2011,Finance,Savings Institutions,https://www.nasdaq.com/symbol/bku,NYSE,1504008,6035
BCS,Barclays PLC,7.63,32887123883,,,Finance,Commercial Banks,https://www.nasdaq.com/symbol/bcs,NYSE,312069,6029
BBDC,"Barings BDC, Inc.",10.11,510860402.9,,,,,https://www.nasdaq.com/symbol/bbdc,NYSE,1379785,
MCI,Barings Corporate Investors,15.81,317510158.9,,,,,https://www.nasdaq.com/symbol/mci,NYSE,275694,
MPV,Barings Participation Investors,16.09,169377804.9,,1988,Consumer Services,Miscellaneous,https://www.nasdaq.com/symbol/mpv,NYSE,831655,
BNED,"Barnes & Noble Education, Inc",3.39,154451420.5,,2015,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/bned,NYSE,1634117,5940
BKS,"Barnes & Noble, Inc.",4.7,344018521,,,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/bks,NYSE,890491,5940
B,"Barnes Group, Inc.",53.34,2740838775,,,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/b,NYSE,9984,3490
GOLD,Barrick Gold Corporation,11.95,20930617252,,,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/gold,NYSE,756894,1040
BAS,"Basic Energy Services, Inc.",1.8,48523230,,2005,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/bas,NYSE,1109189,1389
BHC,Bausch Health Companies Inc.,23.52,8224190184,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/bhc,NYSE,885590,2834
BAX,Baxter International Inc.,75.1,38313651872,,,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/bax,NYSE,10456,3841
BTE,Baytex Energy Corp,1.69,940557362.4,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/bte,NYSE,1279495,1381
BBT,BB&T Corporation,48.33,37016909830,,,Finance,Major Banks,https://www.nasdaq.com/symbol/bbt,NYSE,92230,6021
BBT^D,BB&T Corporation,25.38,0,,,,,https://www.nasdaq.com/symbol/bbt^d,NYSE,1295140,
BBT^E,BB&T Corporation,25.16,0,,,,,https://www.nasdaq.com/symbol/bbt^e,NYSE,1295140,
BBT^F,BB&T Corporation,24.86,0,,,,,https://www.nasdaq.com/symbol/bbt^f,NYSE,1295140,
BBT^G,BB&T Corporation,24.91,0,,,,,https://www.nasdaq.com/symbol/bbt^g,NYSE,1295140,
BBT^H,BB&T Corporation,25.74,0,,,,,https://www.nasdaq.com/symbol/bbt^h,NYSE,1295140,
BFR,BBVA Banco Frances S.A.,9.57,1954384242,,,Finance,Commercial Banks,https://www.nasdaq.com/symbol/bfr,NYSE,913059,6029
BBX,BBX Capital Corporation,4.76,465358353.6,,2017,Finance,Real Estate,https://www.nasdaq.com/symbol/bbx,NYSE,315858,6500
BCE,"BCE, Inc.",45.31,40723308165,,,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/bce,NYSE,718940,4813
BZH,"Beazer Homes USA, Inc.",9.7,310821183.7,,1994,Capital Goods,Homebuilding,https://www.nasdaq.com/symbol/bzh,NYSE,915840,1531
BDX,"Becton, Dickinson and Company",235.19,63438246267,,,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/bdx,NYSE,10795,3841
BDXA,"Becton, Dickinson and Company",58.57,0,,,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/bdxa,NYSE,,
BDC,Belden Inc,53.9,2126623476,,,Basic Industries,Telecommunications Equipment,https://www.nasdaq.com/symbol/bdc,NYSE,913142,3357
BDC^B,Belden Inc,72.99,0,,,,,https://www.nasdaq.com/symbol/bdc^b,NYSE,910134,3357
BMS,"Bemis Company, Inc.",57.4,5235568169,,,Consumer Durables,Containers/Packaging,https://www.nasdaq.com/symbol/bms,NYSE,11199,2670
BHE,"Benchmark Electronics, Inc.",23.25,896687097.8,,,Technology,Electrical Products,https://www.nasdaq.com/symbol/bhe,NYSE,863436,3672
BRK.A,Berkshire Hathaway Inc.,,0,,,,,https://www.nasdaq.com/symbol/brk.a,NYSE,,
BRK.B,Berkshire Hathaway Inc.,,0,,,,,https://www.nasdaq.com/symbol/brk.b,NYSE,,
BHLB,"Berkshire Hills Bancorp, Inc.",30.05,1537176258,,,Finance,Banks,https://www.nasdaq.com/symbol/bhlb,NYSE,1108134,6036
BERY,"Berry Global Group, Inc.",47.87,6299692000,,2012,Consumer Non-Durables,Plastic Products,https://www.nasdaq.com/symbol/bery,NYSE,1378992,3089
BBY,"Best Buy Co., Inc.",65.94,17635815344,,,Consumer Services,Consumer Electronics/Video Chains,https://www.nasdaq.com/symbol/bby,NYSE,764478,5731
BEST,BEST Inc.,4.35,1688670000,,2017,Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/best,NYSE,1709505,4210
BHP,BHP Group Limited,52.48,1.32696E+11,,,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/bhp,NYSE,811809,1000
BBL,BHP Group Plc,45.86,2566866656,,,Energy,Coal Mining,https://www.nasdaq.com/symbol/bbl,NYSE,1171264,1220
BIG,"Big Lots, Inc.",28.95,1155057146,,,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/big,NYSE,768835,5331
BH,Biglari Holdings Inc.,97.5,221861640,,2018,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/bh,NYSE,1726173,5812
BH.A,Biglari Holdings Inc.,,0,,,,,https://www.nasdaq.com/symbol/bh.a,NYSE,93859,5812
BHVN,Biohaven Pharmaceutical Holding Company Ltd.,61.83,2744973394,,2017,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/bhvn,NYSE,1689813,2834
BIO,"Bio-Rad Laboratories, Inc.",293.37,8748315989,,,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://www.nasdaq.com/symbol/bio,NYSE,12208,3826
BIO.B,"Bio-Rad Laboratories, Inc.",,0,,,,,https://www.nasdaq.com/symbol/bio.b,NYSE,12208,3826
BITA,Bitauto Holdings Limited,9.97,694260341.8,,2010,Technology,EDP Services,https://www.nasdaq.com/symbol/bita,NYSE,1499781,7374
BJ,"BJ&#39;s Wholesale Club Holdings, Inc.",26.66,3703853778,,2018,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/bj,NYSE,1531152,5331
BKH,Black Hills Corporation,77.98,4707494457,,,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/bkh,NYSE,1130464,4911
BKI,"Black Knight, Inc.",56.69,8496936148,,2017,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/bki,NYSE,1627014,7372
BSM,"Black Stone Minerals, L.P.",16.6,3414815764,,2015,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/bsm,NYSE,1621434,1311
BB,BlackBerry Limited,8.07,4421349765,,,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/bb,NYSE,1070235,7372
BGIO,BlackRock 2022 Global Income Opportunity Trust,9.115,201704732.1,,2017,,,https://www.nasdaq.com/symbol/bgio,NYSE,1691433,
BFZ,BlackRock California Municipal Income Trust,13.14,419203908.9,,2001,,,https://www.nasdaq.com/symbol/bfz,NYSE,1137391,
CII,Blackrock Capital and Income Strategies Fund Inc,15.48,682999272,,2004,,,https://www.nasdaq.com/symbol/cii,NYSE,,
BHK,Blackrock Core Bond Trust,13.55,730820957.3,,2001,,,https://www.nasdaq.com/symbol/bhk,NYSE,1160864,
HYT,"Blackrock Corporate High Yield Fund, Inc.",10.46,1283028077,,2003,,,https://www.nasdaq.com/symbol/hyt,NYSE,900724,
BTZ,BlackRock Credit Allocation Income Trust,12.62,1324127793,,2006,,,https://www.nasdaq.com/symbol/btz,NYSE,1379384,
DSU,"Blackrock Debt Strategies Fund, Inc.",10.75,566946228,,1998,,,https://www.nasdaq.com/symbol/dsu,NYSE,1051003,
BGR,BlackRock Energy and Resources Trust,11.44,341201729.4,,2004,,,https://www.nasdaq.com/symbol/bgr,NYSE,,
BDJ,Blackrock Enhanced Equity Dividend Trust,8.54,1601612139,,2005,,,https://www.nasdaq.com/symbol/bdj,NYSE,1332283,
EGF,"Blackrock Enhanced Government Fund, Inc",13.04,68604691.84,,2005,,,https://www.nasdaq.com/symbol/egf,NYSE,1336050,
FRA,Blackrock Floating Rate Income Strategies Fund Inc,12.95,477265075.7,,2003,,,https://www.nasdaq.com/symbol/fra,NYSE,1259708,
BFO,Blackrock Florida Municipal 2020 Term Trust,14.4,80094643.2,,2003,,,https://www.nasdaq.com/symbol/bfo,NYSE,1181249,
BGT,Blackrock Global,12.46,294891094.1,,2004,,,https://www.nasdaq.com/symbol/bgt,NYSE,834237,
BOE,Blackrock Global,10.45,712519936.7,,2005,,,https://www.nasdaq.com/symbol/boe,NYSE,834237,
BME,Blackrock Health Sciences Trust,36.85,362273013.3,,2005,,,https://www.nasdaq.com/symbol/bme,NYSE,1314966,
BAF,BlackRock Income Investment Quality Trust,14.35,125554148.3,,2002,,,https://www.nasdaq.com/symbol/baf,NYSE,,
BKT,BlackRock Income Trust Inc. (The),5.94,378954845.3,,,,,https://www.nasdaq.com/symbol/bkt,NYSE,,
BGY,"BLACKROCK INTERNATIONAL, LTD.",5.45,587000948.2,,2007,,,https://www.nasdaq.com/symbol/bgy,NYSE,,
BKN,BlackRock Investment Quality Municipal Trust Inc. (The),14.8,254350713.2,,1993,,,https://www.nasdaq.com/symbol/bkn,NYSE,,
BTA,BlackRock Long-Term Municipal Advantage Trust,11.84,158919404.5,,2006,,,https://www.nasdaq.com/symbol/bta,NYSE,1343793,
BZM,BlackRock Maryland Municipal Bond Trust,14.6476,30484336.11,,2002,,,https://www.nasdaq.com/symbol/bzm,NYSE,1169029,
MHE,BlackRock Massachusetts Tax-Exempt Trust,12.78,30301673.94,,1993,,,https://www.nasdaq.com/symbol/mhe,NYSE,901824,
BIT,BlackRock Multi-Sector Income Trust,16.94,640699259.2,,2013,,,https://www.nasdaq.com/symbol/bit,NYSE,1562818,
MUI,Blackrock Muni Intermediate Duration Fund Inc,13.94,533849948,,2003,,,https://www.nasdaq.com/symbol/mui,NYSE,1232860,
MNE,Blackrock Muni New York Intermediate Duration Fund Inc,14.2618,60039953.16,,2003,,,https://www.nasdaq.com/symbol/mne,NYSE,1232863,
MUA,"Blackrock MuniAssets Fund, Inc.",14.94,537955202.3,,1993,,,https://www.nasdaq.com/symbol/mua,NYSE,901243,
BKK,Blackrock Municipal 2020 Term Trust,15.07,304965984,,2003,,,https://www.nasdaq.com/symbol/bkk,NYSE,1181250,
BBK,Blackrock Municipal Bond Trust,14.47,152267187.8,,2002,,,https://www.nasdaq.com/symbol/bbk,NYSE,1167467,
BBF,BlackRock Municipal Income Investment Trust,14.055,143748426.1,,,,,https://www.nasdaq.com/symbol/bbf,NYSE,1137392,
BYM,Blackrock Municipal Income Quality Trust,13.41,354108120.9,,2002,,,https://www.nasdaq.com/symbol/bym,NYSE,1181187,
BFK,BlackRock Municipal Income Trust,14.07,630776953.8,,,,,https://www.nasdaq.com/symbol/bfk,NYSE,1137393,
BLE,BlackRock Municipal Income Trust II,14.28,336006415.1,,2002,,,https://www.nasdaq.com/symbol/ble,NYSE,1176194,
BTT,BlackRock Municipal Target Term Trust Inc. (The),22.756,1604424774,,2012,,,https://www.nasdaq.com/symbol/btt,NYSE,,
MEN,"Blackrock MuniEnhanced Fund, Inc.",10.83,321450385.1,,1989,,,https://www.nasdaq.com/symbol/men,NYSE,844172,
MUC,"Blackrock MuniHoldings California Quality Fund,  Inc.",13.47,552303446,,1998,,,https://www.nasdaq.com/symbol/muc,NYSE,,
MUH,"Blackrock MuniHoldings Fund II, Inc.",14.58,165282991.6,,1998,,,https://www.nasdaq.com/symbol/muh,NYSE,1038190,
MHD,"Blackrock MuniHoldings Fund, Inc.",16.4592,233575963.6,,1997,,,https://www.nasdaq.com/symbol/mhd,NYSE,1034665,
MFL,Blackrock MuniHoldings Investment Quality Fund,13,492650704,,1997,,,https://www.nasdaq.com/symbol/mfl,NYSE,1045126,
MUJ,"Blackrock MuniHoldings New Jersey Insured Fund, Inc.",13.82,416726414.3,,1998,,,https://www.nasdaq.com/symbol/muj,NYSE,1053988,
MHN,"Blackrock MuniHoldings New York Quality Fund, Inc.",13.25,412499304.8,,1997,,,https://www.nasdaq.com/symbol/mhn,NYSE,1038186,
MUE,"Blackrock MuniHoldings Quality Fund II, Inc.",12.31,277230543.3,,,,,https://www.nasdaq.com/symbol/mue,NYSE,1071899,
MUS,"Blackrock MuniHoldings Quality Fund, Inc.",12.2,158822967.2,,1998,,,https://www.nasdaq.com/symbol/mus,NYSE,1058234,
MVT,"Blackrock MuniVest Fund II, Inc.",14.43,307436676.7,,1993,,,https://www.nasdaq.com/symbol/mvt,NYSE,897269,
MYC,"Blackrock MuniYield California Fund, Inc.",13.53,289805753.8,,1992,,,https://www.nasdaq.com/symbol/myc,NYSE,882152,
MCA,"Blackrock MuniYield California Insured Fund, Inc.",14.01,482024095.2,,1992,,,https://www.nasdaq.com/symbol/mca,NYSE,,
MYD,"Blackrock MuniYield Fund, Inc.",14.37,673821528.9,,1991,,,https://www.nasdaq.com/symbol/myd,NYSE,879361,
MYF,Blackrock MuniYield Investment Fund,14.43,197730610.4,,1992,,,https://www.nasdaq.com/symbol/myf,NYSE,882153,
MFT,Blackrock MuniYield Investment QualityFund,13.95,118254610.4,,1992,,,https://www.nasdaq.com/symbol/mft,NYSE,,
MIY,"Blackrock MuniYield Michigan Quality Fund, Inc.",13.61,402560241.1,,1992,,,https://www.nasdaq.com/symbol/miy,NYSE,890393,
MYJ,"Blackrock MuniYield New Jersey Fund, Inc.",14.7,355124143.5,,1992,,,https://www.nasdaq.com/symbol/myj,NYSE,884216,
MYN,"Blackrock MuniYield New York Quality Fund, Inc.",12.72,503541348.5,,1992,,,https://www.nasdaq.com/symbol/myn,NYSE,882150,
MPA,Blackrock MuniYield Pennsylvania Quality Fund,13.84,184796731.6,,1992,,,https://www.nasdaq.com/symbol/mpa,NYSE,891038,
MQT,"Blackrock MuniYield Quality Fund II, Inc.",12.48,281523952.3,,1992,,,https://www.nasdaq.com/symbol/mqt,NYSE,887394,
MYI,"Blackrock MuniYield Quality Fund III, Inc.",13.12,894136934.7,,,,,https://www.nasdaq.com/symbol/myi,NYSE,883412,
MQY,"Blackrock MuniYield Quality Fund, Inc.",14.37,441335003.8,,1992,,,https://www.nasdaq.com/symbol/mqy,NYSE,890196,
BNY,BlackRock New York Investment Quality Municipal Trust Inc. (The),13.5,175176999,,,,,https://www.nasdaq.com/symbol/bny,NYSE,1176197,
