"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote", 
"VCV","Invesco California Value Municipal Income Trust","12.45","$595.92M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vcv",
"VTA","Invesco Credit Opportunities Fund","11.1","$822.45M","2007","n/a","n/a","https://www.nasdaq.com/symbol/vta",
"IHIT","Invesco High Income 2023 Target Term Fund","10.32","$247.72M","2016","n/a","n/a","https://www.nasdaq.com/symbol/ihit",
"IHTA","Invesco High Income 2024 Target Term Fund","9.85","$86.45M","2017","n/a","n/a","https://www.nasdaq.com/symbol/ihta",
"VLT","Invesco High Income Trust II","14.441","$117.24M","1989","n/a","n/a","https://www.nasdaq.com/symbol/vlt",
"IVR","INVESCO MORTGAGE CAPITAL INC","16.05","$2.06B","2009","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/ivr",
"IVR^B","INVESCO MORTGAGE CAPITAL INC","26.39","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ivr^b",
"IVR^C","INVESCO MORTGAGE CAPITAL INC","25.44","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ivr^c",
"IVR^A","Invesco Mortgage Capital Inc.","25.43","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ivr^a",
"OIA","Invesco Municipal Income Opportunities Trust","7.49","$355.98M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/oia",
"VMO","Invesco Municipal Opportunity Trust","12.01","$809.65M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vmo",
"VKQ","Invesco Municipal Trust","12.14","$671.59M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vkq",
"VPV","Invesco Pennsylvania Value Municipal Income Trust","12.49","$297.63M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vpv",
"IVZ","Invesco Plc","20.65","$8.28B","n/a","Finance","Investment Managers","https://www.nasdaq.com/symbol/ivz",
"IQI","Invesco Quality Municipal Income Trust","12.15","$642.54M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/iqi",
"VVR","Invesco Senior Income Trust","4.3","$774.16M","1998","n/a","n/a","https://www.nasdaq.com/symbol/vvr",
"VTN","Invesco Trust  for Investment Grade New York Municipal","13","$253.21M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vtn",
"VGM","Invesco Trust for Investment Grade Municipals","12.33","$668.6M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vgm",
"IIM","Invesco Value Municipal Income Trust","14.7","$691.73M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/iim",
"IRET","Investors Real Estate Trust","58.82","$691.39M","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/iret",
"IRET^C","Investors Real Estate Trust","25.25","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/iret^c",
"NVTA","Invitae Corporation","17.77","$1.6B","2015","Health Care","Medical Specialities","https://www.nasdaq.com/symbol/nvta",
"INVH","Invitation Homes Inc.","25.13","$13.19B","2017","Finance","Real Estate","https://www.nasdaq.com/symbol/invh",
"IO","Ion Geophysical Corporation","8.24","$115.93M","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/io",
"IQV","IQVIA Holdings, Inc.","133.67","$26.37B","2013","Health Care","Biotechnology: Commercial Physical & Biological Resarch","https://www.nasdaq.com/symbol/iqv",
"IRM","Iron Mountain Incorporated","31.62","$9.07B","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/irm",
"IRS","IRSA Inversiones Y Representaciones S.A.","8.79","$508.66M","n/a","Consumer Services","Homebuilding","https://www.nasdaq.com/symbol/irs",
"ICL","Israel Chemicals Shs","5.33","$6.82B","2014","Basic Industries","Agricultural Chemicals","https://www.nasdaq.com/symbol/icl",
"STAR          ","iStar Inc.","8.69","$562.19M","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/star",
"STAR^D","iStar Inc.","25.93","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/star^d",
"STAR^G","iStar Inc.","25.03","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/star^g",
"STAR^I","iStar Inc.","25.24","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/star^i",
"ITCB","Ita? CorpBanca","11.9177","$4.07B","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/itcb",
"ITUB","Itau Unibanco Banco Holding SA","7.89","$76.87B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/itub",
"ITT","ITT Inc.","59.11","$5.19B","2011","Capital Goods","Fluid Controls","https://www.nasdaq.com/symbol/itt",
"IVH","Ivy High Income Opportunities Fund","13.67","$226.51M","2013","n/a","n/a","https://www.nasdaq.com/symbol/ivh",
"JPM","J P Morgan Chase & Co","111.35","$361.22B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/jpm",
"JPM^A","J P Morgan Chase & Co","25.58","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/jpm^a",
"JPM^C","J P Morgan Chase & Co","26.32","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/jpm^c",
"JPM^D","J P Morgan Chase & Co","26.23","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/jpm^d",
"JPM^E","J P Morgan Chase & Co","25.51","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/jpm^e",
"JPM^F","J P Morgan Chase & Co","25.63","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/jpm^f",
"JPM^G","J P Morgan Chase & Co","25.89","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/jpm^g",
"JPM^H","J P Morgan Chase & Co","25.99","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/jpm^h",
"JAX","J. Alexander&#39;s Holdings, Inc.","10.59","$155.62M","2015","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/jax",
"JILL","J. Jill, Inc.","4.49","$197.18M","2017","Consumer Non-Durables","Apparel","https://www.nasdaq.com/symbol/jill",
"JCP","J.C. Penney Company, Inc. Holding Company","1.15","$363.82M","n/a","Consumer Services","Department/Specialty Retail Stores","https://www.nasdaq.com/symbol/jcp",
"SJM","J.M. Smucker Company (The)","127.39","$14.49B","n/a","Consumer Non-Durables","Packaged Foods","https://www.nasdaq.com/symbol/sjm",
"JBL","Jabil Inc.","27.03","$4.13B","1993","Technology","Electrical Products","https://www.nasdaq.com/symbol/jbl",
"JEC","Jacobs Engineering Group Inc.","76.07","$10.39B","n/a","Basic Industries","Military/Government/Technical","https://www.nasdaq.com/symbol/jec",
"JAG","Jagged Peak Energy Inc.","10.34","$2.21B","2017","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/jag",
"JHX","James Hardie Industries plc.","12.36","$5.47B","n/a","Capital Goods","Building Materials","https://www.nasdaq.com/symbol/jhx",
"JHG","Janus Henderson Group plc","21.22","$4.14B","2017","Finance","Investment Managers","https://www.nasdaq.com/symbol/jhg",
"JOF","Japan Smaller Capitalization Fund Inc","8.41","$238.29M","1990","n/a","n/a","https://www.nasdaq.com/symbol/jof",
"JBGS","JBG SMITH Properties","40.69","$5.46B","2017","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/jbgs",
"JEF","Jefferies Financial Group Inc.","18.53","$5.39B","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/jef",
"JELD","JELD-WEN Holding, Inc.","20.05","$2.02B","2017","Basic Industries","Forest Products","https://www.nasdaq.com/symbol/jeld",
"JCAP","Jernigan Capital, Inc.","20.84","$452.6M","2015","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/jcap",
"JCAP^B","Jernigan Capital, Inc.","26.0951","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/jcap^b",
"JT","Jianpu Technology Inc.","4.8","$797.27M","2017","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/jt",
"JKS","JinkoSolar Holding Company Limited","17.94","$705.78M","2010","Technology","Semiconductors","https://www.nasdaq.com/symbol/jks",
"JMP","JMP Group LLC","3.9","$82.3M","2007","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/jmp",
"JMPB","JMP Group LLC","25.4964","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/jmpb",
"JMPD","JMP Group LLC","25.3085","n/a","2017","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/jmpd",
"JBT","John Bean Technologies Corporation","112.25","$3.55B","n/a","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/jbt",
"BTO","John Hancock Financial Opportunities Fund","32.51","$606.98M","1994","n/a","n/a","https://www.nasdaq.com/symbol/bto",
"HEQ","John Hancock Hedged Equity & Income Fund","14.22","$173.68M","2011","n/a","n/a","https://www.nasdaq.com/symbol/heq",
"JHS","John Hancock Income Securities Trust","14.1","$164.22M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/jhs",
"JHI","John Hancock Investors Trust","16.04","$139.66M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/jhi",
"HPF","John Hancock Pfd Income Fund II","22.2","$472.86M","2002","n/a","n/a","https://www.nasdaq.com/symbol/hpf",
"HPI","John Hancock Preferred Income Fund","22.59","$588.21M","2002","n/a","n/a","https://www.nasdaq.com/symbol/hpi",
"HPS","John Hancock Preferred Income Fund III","18.77","$593.08M","2003","n/a","n/a","https://www.nasdaq.com/symbol/hps",
"PDT","John Hancock Premium Dividend Fund","16.88","$818.49M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/pdt",
"HTD","John Hancock Tax Advantaged Dividend Income Fund","24.84","$878.96M","2004","n/a","n/a","https://www.nasdaq.com/symbol/htd",
"HTY","John Hancock Tax-Advantaged Global Shareholder Yield Fund","6.82","$75.32M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/hty",
"JW.A","John Wiley & Sons, Inc.","n/a","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/jw.a",
"JW.B","John Wiley & Sons, Inc.","n/a","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/jw.b",
"JNJ","Johnson & Johnson","138.42","$367.51B","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/jnj",
"JCI","Johnson Controls International plc","39.09","$35.11B","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/jci",
"JLL","Jones Lang LaSalle Incorporated","131.23","$6B","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/jll",
"JMEI","Jumei International Holding Limited","2.24","$277.94M","2014","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/jmei",
"JMIA","Jumia Technologies AG","20.44","$1.56B","2019","Consumer Services","Catalog/Specialty Distribution","https://www.nasdaq.com/symbol/jmia",
"JNPR","Juniper Networks, Inc.","25.4","$8.75B","1999","Technology","Computer Communications Equipment","https://www.nasdaq.com/symbol/jnpr",
"JP","Jupai Holdings Limited","2.91","$97.72M","2015","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/jp",
"JE","Just Energy Group, Inc.","3.21","$479.95M","n/a","Public Utilities","Oil/Gas Transmission","https://www.nasdaq.com/symbol/je",
"JE^A","Just Energy Group, Inc.","21.62","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/je^a",
"LRN","K12 Inc","31.48","$1.27B","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/lrn",
"KAI","Kadant Inc","86.9","$971.06M","n/a","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/kai",
"KDMN","Kadmon Holdings, Inc.","2.21","$286.15M","2016","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/kdmn",
"KAMN","Kaman Corporation","58.75","$1.64B","n/a","Consumer Durables","Industrial Specialties","https://www.nasdaq.com/symbol/kamn",
"KSU","Kansas City Southern","121.42","$12.21B","n/a","Transportation","Railroads","https://www.nasdaq.com/symbol/ksu",
"KSU^","Kansas City Southern","25.9217","n/a","n/a","Transportation","Railroads","https://www.nasdaq.com/symbol/ksu^",
"KAR","KAR Auction Services, Inc","54.8","$7.3B","2009","Consumer Durables","Automotive Aftermarket","https://www.nasdaq.com/symbol/kar",
"KMF","Kayne Anderson Midstream Energy Fund, Inc","11.9","$572.58M","2010","n/a","n/a","https://www.nasdaq.com/symbol/kmf",
"KYN","Kayne Anderson MLP/Midstream Investment Company","15.63","$1.97B","2004","n/a","n/a","https://www.nasdaq.com/symbol/kyn",
"KYN^F","Kayne Anderson MLP/Midstream Investment Company","25.103","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/kyn^f",
"KB","KB Financial Group Inc","38.7","$15.2B","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/kb",
"KBH","KB Home","26.41","$2.3B","1986","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/kbh",
"KBR","KBR, Inc.","21.99","$3.11B","2006","Basic Industries","Military/Government/Technical","https://www.nasdaq.com/symbol/kbr",
"FRAC","Keane Group, Inc.","8.73","$915.46M","2017","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/frac",
"K","Kellogg Company","56.44","$19.22B","n/a","Consumer Non-Durables","Packaged Foods","https://www.nasdaq.com/symbol/k",
"KEM","Kemet Corporation","17.43","$1.01B","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/kem",
"KMPA","Kemper Corporation","25.4609","n/a","2014","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/kmpa",
"KMPR","Kemper Corporation","86.79","$5.64B","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/kmpr",
"KMT","Kennametal Inc.","33.36","$2.75B","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/kmt",
"KW","Kennedy-Wilson Holdings Inc.","20.86","$2.97B","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/kw",
"KEN","Kenon Holdings Ltd.","20.482","$1.1B","2015","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/ken",
"KDP","Keurig Dr Pepper Inc.","29.15","$41B","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://www.nasdaq.com/symbol/kdp",
"KEG","Key Energy Services, Inc.","2.54","$51.8M","2016","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/keg",
"KEY","KeyCorp","16.87","$17.01B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/key",
"KEY^I","KeyCorp","27.55","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/key^i",
"KEY^J","KeyCorp","25.14","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/key^j",
"KEY^K","KeyCorp","25.01","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/key^k",
"KEYS","Keysight Technologies Inc.","74.56","$14.02B","2014","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/keys",
"KRC","Kilroy Realty Corporation","76.17","$7.69B","1997","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/krc",
"KRP","Kimbell Royalty Partners","18.28","$857.51M","2017","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/krp",
"KMB","Kimberly-Clark Corporation","130.11","$44.73B","n/a","Consumer Durables","Containers/Packaging","https://www.nasdaq.com/symbol/kmb",
"KIM","Kimco Realty Corporation","17.96","$7.58B","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/kim",
"KIM^I","Kimco Realty Corporation","25.2884","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/kim^i",
"KIM^J","Kimco Realty Corporation","24.823","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/kim^j",
"KIM^K","Kimco Realty Corporation","25.2","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/kim^k",
"KIM^L","Kimco Realty Corporation","23.87","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/kim^l",
"KIM^M","Kimco Realty Corporation","23.96","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/kim^m",
"KMI","Kinder Morgan, Inc.","20.29","$45.93B","2011","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/kmi",
"KFS","Kingsway Financial Services, Inc.","2.7","$58.83M","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/kfs",
"KGC","Kinross Gold Corporation","3.16","$3.96B","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/kgc",
"KEX","Kirby Corporation","84.68","$5.07B","n/a","Consumer Services","Marine Transportation","https://www.nasdaq.com/symbol/kex",
"KL","Kirkland Lake Gold Ltd.","34.44","$7.23B","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/kl",
"KRG","Kite Realty Group Trust","15.99","$1.34B","2004","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/krg",
"KKR","KKR & Co. Inc.","24.5","$13.33B","n/a","Finance","Investment Managers","https://www.nasdaq.com/symbol/kkr",
"KKR^A","KKR & Co. Inc.","26.79","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/kkr^a",
"KKR^B","KKR & Co. Inc.","26.61","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/kkr^b",
"KIO","KKR Income Opportunities Fund","15.67","$318.73M","2013","n/a","n/a","https://www.nasdaq.com/symbol/kio",
"KREF","KKR Real Estate Finance Trust Inc.","20.23","$1.2B","2017","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/kref",
"KNX","Knight Transportation, Inc.","31.06","$5.38B","2017","Transportation","Trucking Freight/Courier Services","https://www.nasdaq.com/symbol/knx",
"KNL","Knoll, Inc.","20.73","$1.03B","2004","Consumer Durables","Office Equipment/Supplies/Services","https://www.nasdaq.com/symbol/knl",
"KNOP","KNOT Offshore Partners LP","19.55","$639.17M","2013","Consumer Services","Marine Transportation","https://www.nasdaq.com/symbol/knop",
"KN","Knowles Corporation","16.71","$1.52B","2014","Consumer Non-Durables","Consumer Electronics/Appliances","https://www.nasdaq.com/symbol/kn",
"KSS","Kohl&#39;s Corporation","62.91","$10.26B","1992","Consumer Services","Department/Specialty Retail Stores","https://www.nasdaq.com/symbol/kss",
"PHG","Koninklijke Philips N.V.","40.19","$36.61B","n/a","Energy","Consumer Electronics/Appliances","https://www.nasdaq.com/symbol/phg",
