Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote,Exchange,CIK
CCM,Concord Medical Services Holdings Limited,2.5,108409980,,2009,Health Care,Medical/Nursing Services,https://www.nasdaq.com/symbol/ccm,NYSE,0001472072
CNDT,Conduent Incorporated,9.22,1939943421.42,,2016,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/cndt,NYSE,0001677703
COP,ConocoPhillips,59.88,67674934987.8,,,Energy,Integrated oil Companies,https://www.nasdaq.com/symbol/cop,NYSE,0001163165
CCR,CONSOL Coal Resources LP,16.3883,452854059.0378,,2015,Energy,Coal Mining,https://www.nasdaq.com/symbol/ccr,NYSE,0001637558
ED,Consolidated Edison Inc,88.14,28830754062.24,,,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/ed,NYSE,0001047862
STZ,Constellation Brands Inc,198.68,38017380449.48,,,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/stz,NYSE,0000016918
STZ.B,Constellation Brands Inc,,0,,,,,https://www.nasdaq.com/symbol/stz.b,NYSE,0000016918
CSTM,Constellium N.V.,8.94,1215834582.36,,2013,Basic Industries,Metal Fabrications,https://www.nasdaq.com/symbol/cstm,NYSE,0001563411
TCS,Container Store (The),7.65,368288740.35,,2013,Consumer Services,Home Furnishings,https://www.nasdaq.com/symbol/tcs,NYSE,0001411688
CBPX,"Continental Building Products, Inc.",24.02,833987875.22,,2014,Capital Goods,Building Materials,https://www.nasdaq.com/symbol/cbpx,NYSE,0001592480
CLR,"Continental Resources, Inc.",38.47,14493409002.5,,2007,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/clr,NYSE,0000732834
VLRS,"Controladora Vuela Compania de Aviacion, S.A.B. de C.V.",9.26,922996815.32,,2013,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/vlrs,NYSE,0001520504
CTRA,"Contura Energy, Inc.",54.96,1054521532.08,,2018,Energy,Coal Mining,https://www.nasdaq.com/symbol/ctra,NYSE,0001704715
CTB,Cooper Tire & Rubber Company,28.97,1452855639.5,,,Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/ctb,NYSE,0000024491
CPS,Cooper-Standard Holdings Inc.,39.39,690206233.08,,,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/cps,NYSE,0001320461
CTK,CooTek (Cayman) Inc.,9.01,573113702.24,,2018,Technology,EDP Services,https://www.nasdaq.com/symbol/ctk,NYSE,0001734262
CPA,"Copa Holdings, S.A.",92,3888253960,,2005,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/cpa,NYSE,0001345105
CLB,Core Laboratories N.V.,50.3,2230973354.1,,1995,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/clb,NYSE,0001000229
CXW,"CoreCivic, Inc.",22.33,2658785916.71,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cxw,NYSE,0001070985
CLGX,"CoreLogic, Inc.",40.92,3301730576.76,,,Technology,EDP Services,https://www.nasdaq.com/symbol/clgx,NYSE,0000036047
CORR,"CorEnergy Infrastructure Trust, Inc.",39.53,506313719.73,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/corr,NYSE,0001347652
CORR^A,"CorEnergy Infrastructure Trust, Inc.",25.3899,0,,,,,https://www.nasdaq.com/symbol/corr^a,NYSE,0001347652
CPLG,CorePoint Lodging Inc.,12.76,736960396.92,,2018,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cplg,NYSE,0001707178
COR,CoreSite Realty Corporation,118.33,4366170277.49,,2010,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cor,NYSE,0001490892
CNR,"Cornerstone Building Brands, Inc.",5.62,705389202.66,,,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/cnr,NYSE,0001468944
GLW,Corning Incorporated,29.7,23307200660.7,,,Basic Industries,Telecommunications Equipment,https://www.nasdaq.com/symbol/glw,NYSE,0000024741
CAAP,Corporacion America Airports SA,7.91,1265776092.42,,2018,Transportation,Aerospace,https://www.nasdaq.com/symbol/caap,NYSE,0001717393
GYC,Corporate Asset Backed Corp CABCO,20.9376,0,,,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/gyc,NYSE,0000916791
OFC,Corporate Office Properties Trust,28.14,3149357859.06,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/ofc,NYSE,0000860546
CTVA$,"Corteva, Inc.",29,0,,,,,https://www.nasdaq.com/symbol/ctva$,NYSE,0001755672
CZZ,Cosan Limited,11.66,2852918801.92,,,Consumer Non-Durables,Specialty Foods,https://www.nasdaq.com/symbol/czz,NYSE,0001402902
CMRE,Costamare Inc.,5.23,593999791.78,,2010,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/cmre,NYSE,0001503584
CMRE^B,Costamare Inc.,22.75,0,,,,,https://www.nasdaq.com/symbol/cmre^b,NYSE,0001503584
CMRE^C,Costamare Inc.,23.8,0,,,,,https://www.nasdaq.com/symbol/cmre^c,NYSE,0001503584
CMRE^D,Costamare Inc.,24.6103,0,,,,,https://www.nasdaq.com/symbol/cmre^d,NYSE,0001503584
CMRE^E,Costamare Inc.,25.07,0,,,,,https://www.nasdaq.com/symbol/cmre^e,NYSE,0001503584
COT,Cott Corporation,13.29,1807402708.26,,,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/cot,NYSE,0000884713
COTY,Coty Inc.,13.08,9828286951.8,,2013,Consumer Non-Durables,Package Goods/Cosmetics,https://www.nasdaq.com/symbol/coty,NYSE,0001024305
CUZ,Cousins Properties Incorporated,9.13,3839957337.92,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cuz,NYSE,0000025232
CVA,Covanta Holding Corporation,17,2234405336,,,Basic Industries,Electric Utilities: Central,https://www.nasdaq.com/symbol/cva,NYSE,0000225648
CVIA,Covia Holdings Corporation,3.01,395654708.47,,2018,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://www.nasdaq.com/symbol/cvia,NYSE,0001722287
CPF,CPB Inc.,28.89,827107439.49,,,Finance,Major Banks,https://www.nasdaq.com/symbol/cpf,NYSE,0000701347
CPL,CPFL Energia S.A.,14.82,7542748267.86,,2004,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/cpl,NYSE,0001300482
CR,Crane Co.,80.52,4822189812,,,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/cr,NYSE,0000025445
CRD.A,Crawford & Company,,0,,,,,https://www.nasdaq.com/symbol/crd.a,NYSE,0000025475
CRD.B,Crawford & Company,,0,,,,,https://www.nasdaq.com/symbol/crd.b,NYSE,0000025475
BAP,Credicorp Ltd.,221.08,17633561880,,,Finance,Commercial Banks,https://www.nasdaq.com/symbol/bap,NYSE,0001001290
CS,Credit Suisse Group,11.64,29190792000,,,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/cs,NYSE,0001159510
CPG,Crescent Point Energy Corporation,3.49,1917283406.77,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/cpg,NYSE,0001545851
CEQP,Crestwood Equity Partners LP,35.01,2530436500.35,,,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/ceqp,NYSE,0001136352
CRH,CRH PLC,31.83,25638342777.3,,,Capital Goods,Building Materials,https://www.nasdaq.com/symbol/crh,NYSE,0000849395
CRT,Cross Timbers Royalty Trust,12.1,72600000,,1992,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/crt,NYSE,0000881787
CAPL,CrossAmerica Partners LP,15.56,535950398.28,,2012,Energy,Oil Refining/Marketing,https://www.nasdaq.com/symbol/capl,NYSE,0001538849
CCI,Crown Castle International Corporation,127.83,53144202070.05,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cci,NYSE,0001051470
CCI^A,Crown Castle International Corporation,1176.91,0,,,,,https://www.nasdaq.com/symbol/cci^a,NYSE,
CCK,"Crown Holdings, Inc.",60.03,8124381920.88,,,Consumer Durables,Containers/Packaging,https://www.nasdaq.com/symbol/cck,NYSE,0001219601
CRY,"CryoLife, Inc.",28.33,1057721429.21,,,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/cry,NYSE,0000784199
CSS,"CSS Industries, Inc.",6.4,56549760,,,Consumer Services,Consumer: Greeting Cards,https://www.nasdaq.com/symbol/css,NYSE,0000020629
CTS,CTS Corporation,27.42,900898029.36,,,Technology,Electrical Products,https://www.nasdaq.com/symbol/cts,NYSE,0000026058
CUBE,CubeSmart,33.76,6362784909.92,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cube,NYSE,0001298675
CUB,Cubic Corporation,58.73,1829873984.54,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/cub,NYSE,0000026076
CFR,"Cullen/Frost Bankers, Inc.",96.49,6084950992.78,,,Finance,Major Banks,https://www.nasdaq.com/symbol/cfr,NYSE,0000039263
CFR^A,"Cullen/Frost Bankers, Inc.",26.27,0,,,,,https://www.nasdaq.com/symbol/cfr^a,NYSE,0000039263
CULP,"Culp, Inc.",18.39,227455115.07,,,Basic Industries,Textiles,https://www.nasdaq.com/symbol/culp,NYSE,0000723603
CMI,Cummins Inc.,159.92,25186164138.24,,,Energy,Industrial Machinery/Components,https://www.nasdaq.com/symbol/cmi,NYSE,0000026172
CURO,CURO Group Holdings Corp.,9.8,455137754.4,,2017,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/curo,NYSE,0001711291
CW,Curtiss-Wright Corporation,115.26,4930003647.18,,,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/cw,NYSE,0000026324
SRF,Cushing Energy Income Fund (The),7.23,17894170.47,,2012,,,https://www.nasdaq.com/symbol/srf,NYSE,
SRV,Cushing MLP & Infrastructure Total Return Fund,10.04,67612392.08,,,,,https://www.nasdaq.com/symbol/srv,NYSE,0001400897
SZC,Cushing Renaissance Fund (The),15.34,119730893.62,,2012,,,https://www.nasdaq.com/symbol/szc,NYSE,
CWK,Cushman & Wakefield plc,17.6,3815218756.8,,2018,Finance,Real Estate,https://www.nasdaq.com/symbol/cwk,NYSE,0001628369
CUBI,"Customers Bancorp, Inc",20.57,640671080.72,,,Finance,Major Banks,https://www.nasdaq.com/symbol/cubi,NYSE,0001488813
CUBI^C,"Customers Bancorp, Inc",25.8777,0,,,,,https://www.nasdaq.com/symbol/cubi^c,NYSE,0001488813
CUBI^D,"Customers Bancorp, Inc",26.21,0,,,,,https://www.nasdaq.com/symbol/cubi^d,NYSE,0001488813
CUBI^E,"Customers Bancorp, Inc",26.0154,0,,,,,https://www.nasdaq.com/symbol/cubi^e,NYSE,0001488813
CUBI^F,"Customers Bancorp, Inc",25.319,0,,,,,https://www.nasdaq.com/symbol/cubi^f,NYSE,0001488813
CVI,CVR Energy Inc.,44.38,4461547983.62,,2007,Energy,Integrated oil Companies,https://www.nasdaq.com/symbol/cvi,NYSE,0001376139
UAN,"CVR Partners, LP",3.78,428209637.94,,2011,Basic Industries,Agricultural Chemicals,https://www.nasdaq.com/symbol/uan,NYSE,0001425292
CVS,CVS Health Corporation,53.07,68942817747,,,Health Care,Medical/Nursing Services,https://www.nasdaq.com/symbol/cvs,NYSE,0000064803
CELP,"Cypress Energy Partners, L.P.",7.55,90999447.85,,2014,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/celp,NYSE,0001587246
DHI,"D.R. Horton, Inc.",44.63,16654887903.32,,,Capital Goods,Homebuilding,https://www.nasdaq.com/symbol/dhi,NYSE,0000882184
DAN,Dana Incorporated,15.37,2211939459.34,,,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/dan,NYSE,0000026780
DHR,Danaher Corporation,132.04,94531879013.96,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/dhr,NYSE,0000313616
DHR^A,Danaher Corporation,1050.97,0,,,,,https://www.nasdaq.com/symbol/dhr^a,NYSE,
DAC,Danaos Corporation,12.38,188639705.28,,2006,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/dac,NYSE,0001369241
DQ,DAQO New Energy Corp.,36.56,485560306.4,,2010,Technology,Semiconductors,https://www.nasdaq.com/symbol/dq,NYSE,0001477641
DRI,"Darden Restaurants, Inc.",120.13,14773083094.26,,,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/dri,NYSE,0000940944
DAR,Darling Ingredients Inc.,19.26,3173062003.56,,,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/dar,NYSE,0000916540
DVA,DaVita Inc.,47.56,7913984000,,,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/dva,NYSE,0000927066
DCP,DCP Midstream LP,31.62,4531693911.36,,,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/dcp,NYSE,0001338065
DCP^B,DCP Midstream LP,24.7451,0,,,,,https://www.nasdaq.com/symbol/dcp^b,NYSE,
DCP^C,DCP Midstream LP,24.97,0,,,,,https://www.nasdaq.com/symbol/dcp^c,NYSE,
DF,Dean Foods Company,1.37,125688908.73,,,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/df,NYSE,0000931336
DECK,Deckers Outdoor Corporation,153.46,4470441418.48,,1993,Consumer Non-Durables,Shoe Manufacturing,https://www.nasdaq.com/symbol/deck,NYSE,0000910521
DE,Deere & Company,138.95,44047150000,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/de,NYSE,0000315189
DEX,Delaware Enhanced Global Dividend,9.66,122326879.08,,2007,,,https://www.nasdaq.com/symbol/dex,NYSE,0001396167
DDF,"Delaware Investments Dividend & Income Fund, Inc.",13.56,104251436.04,,1993,,,https://www.nasdaq.com/symbol/ddf,NYSE,0000896923
DKL,"Delek Logistics Partners, L.P.",31.42,766880665.1,,2012,Energy,Natural Gas Distribution,https://www.nasdaq.com/symbol/dkl,NYSE,0001552797
DK,"Delek US Holdings, Inc.",34.2,2628458202.6,,2017,Energy,Integrated oil Companies,https://www.nasdaq.com/symbol/dk,NYSE,0001694426
DELL,Dell Technologies Inc.,66.12,47509150307.28,,2018,Technology,Computer Manufacturing,https://www.nasdaq.com/symbol/dell,NYSE,0001571996
DLPH,Delphi Technologies PLC,17.05,1499670652.15,,2017,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/dlph,NYSE,0001707092
DAL,"Delta Air Lines, Inc.",54.12,35429456078.28,,,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/dal,NYSE,0000027904
DLX,Deluxe Corporation,39.45,1721532039.6,,,Consumer Durables,Publishing,https://www.nasdaq.com/symbol/dlx,NYSE,0000027996
DNR,Denbury Resources Inc.,1.6,737959422.4,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/dnr,NYSE,0000945764
DBI,Designer Brands Inc.,19.09,1443449344.68,,,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/dbi,NYSE,0001319947
DESP,"Despegar.com, Corp.",13.15,910449441.85,,2017,Consumer Services,Transportation Services,https://www.nasdaq.com/symbol/desp,NYSE,0001703141
DKT,Deutsch Bk Contingent Cap Tr V,25.65,0,,,Finance,Major Banks,https://www.nasdaq.com/symbol/dkt,NYSE,
DB,Deutsche Bank AG,7.18,14813776000,,,Finance,Major Banks,https://www.nasdaq.com/symbol/db,NYSE,0001022437
DXB,Deutsche Bank AG,24.7,0,,,Finance,Major Banks,https://www.nasdaq.com/symbol/dxb,NYSE,0001022437
DVN,Devon Energy Corporation,26.99,11206248000,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/dvn,NYSE,0001090012
DHX,"DHI Group, Inc.",3.61,198679988.88,,2007,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/dhx,NYSE,0001393883
DHT,"DHT Holdings, Inc.",5.71,810820000,,2005,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/dht,NYSE,0001331284
DEO,Diageo plc,169.98,101031530189.1,,,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/deo,NYSE,0000835403
DO,"Diamond Offshore Drilling, Inc.",8.17,1124932422.59,,1995,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/do,NYSE,0000949039
DSSI,Diamond S Shipping Inc.,12.35,492650095.6,,2019,Consumer Services,Transportation Services,https://www.nasdaq.com/symbol/dssi,NYSE,0001761940
DRH,Diamondrock Hospitality Company,10.57,2129310423.03,,2005,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/drh,NYSE,0001298946
DSX,Diana Shipping inc.,3.22,340561210.22,,2005,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/dsx,NYSE,0001318885
DSX^B,Diana Shipping inc.,24.14,0,,,,,https://www.nasdaq.com/symbol/dsx^b,NYSE,0001318885
DKS,Dick&#39;s Sporting Goods Inc,36.65,3482118625.7,,2002,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/dks,NYSE,0001089063
DBD,Diebold Nixdorf Incorporated,9.21,705416492.13,,,Miscellaneous,Office Equipment/Supplies/Services,https://www.nasdaq.com/symbol/dbd,NYSE,0000028823
DLR,"Digital Realty Trust, Inc.",119.98,24989785941.4,,2004,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/dlr,NYSE,0001297996
DLR^C,"Digital Realty Trust, Inc.",27.06,0,,,,,https://www.nasdaq.com/symbol/dlr^c,NYSE,0001297996
DLR^G,"Digital Realty Trust, Inc.",25.38,0,,,,,https://www.nasdaq.com/symbol/dlr^g,NYSE,0001297996
DLR^I,"Digital Realty Trust, Inc.",26.05,0,,,,,https://www.nasdaq.com/symbol/dlr^i,NYSE,0001297996
DLR^J,"Digital Realty Trust, Inc.",24.94,0,,,,,https://www.nasdaq.com/symbol/dlr^j,NYSE,0001297996
DLR^K,"Digital Realty Trust, Inc.",25.78,0,,,,,https://www.nasdaq.com/symbol/dlr^k,NYSE,0001297996
DDS,"Dillard&#39;s, Inc.",56.61,1477521000,,,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/dds,NYSE,0000028917
DDT,"Dillard&#39;s, Inc.",26.59,0,,,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/ddt,NYSE,0000028917
DIN,"Dine Brands Global, Inc.",88.22,1546941758.12,,,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/din,NYSE,0000049754
DPLO,"Diplomat Pharmacy, Inc.",5.04,376557027.84,,2014,Health Care,Medical/Nursing Services,https://www.nasdaq.com/symbol/dplo,NYSE,0001610092
DFS,Discover Financial Services,76.9,24894751025.8,,,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/dfs,NYSE,0001393612
DNI,Dividend and Income Fund,11.37,140841588.51,,,,,https://www.nasdaq.com/symbol/dni,NYSE,
DLB,Dolby Laboratories,62.26,4000554091.82,,2005,Miscellaneous,Multi-Sector Companies,https://www.nasdaq.com/symbol/dlb,NYSE,0001308547
DG,Dollar General Corporation,121.96,31609369491.24,,2009,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/dg,NYSE,0000029534
D,"Dominion Energy, Inc.",77.72,62359756349.36,,,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/d,NYSE,0000715957
DCUD,"Dominion Energy, Inc.",49.9,0,,2016,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/dcud,NYSE,
DRUA,"Dominion Energy, Inc.",25.5,0,,2016,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/drua,NYSE,
DPZ,Domino&#39;s Pizza Inc,282.61,11616375722.49,,2004,Consumer Non-Durables,Food Distributors,https://www.nasdaq.com/symbol/dpz,NYSE,0001286681
UFS,Domtar Corporation,42.64,2771647074.56,,,Basic Industries,Paper,https://www.nasdaq.com/symbol/ufs,NYSE,0001381531
DCI,"Donaldson Company, Inc.",48.19,6151665536,,,Capital Goods,Pollution Control Equipment,https://www.nasdaq.com/symbol/dci,NYSE,0000029644
DFIN,"Donnelley Financial Solutions, Inc.",13.03,445626000,,2016,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/dfin,NYSE,0001669811
LPG,Dorian LPG Ltd.,7.41,408862985.31,,2014,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/lpg,NYSE,0001596993
DSL,DoubleLine Income Solutions Fund,20.08,2035964833.68,,2013,,,https://www.nasdaq.com/symbol/dsl,NYSE,0001566388
DBL,DoubleLine Opportunistic Credit Fund,20.62,307807565.64,,2012,,,https://www.nasdaq.com/symbol/dbl,NYSE,0001525201
PLOW,"Douglas Dynamics, Inc.",38.46,876711545.52,,2010,Capital Goods,Construction/Ag Equipment/Trucks,https://www.nasdaq.com/symbol/plow,NYSE,0001287213
DEI,"Douglas Emmett, Inc.",40.99,6979962269.85,,2006,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/dei,NYSE,0001364250
DOV,Dover Corporation,90.9,13210445823.3,,,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/dov,NYSE,0000029905
DVD,"Dover Motorsports, Inc.",2.09,76495826.66,,1996,Consumer Services,Services-Misc. Amusement & Recreation,https://www.nasdaq.com/symbol/dvd,NYSE,0001017673
DOW,Dow Inc.,49.2,36842148868.8,,2019,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/dow,NYSE,0001751788
DD$,DowDuPont Inc.,64.55,0,,,,,https://www.nasdaq.com/symbol/dd$,NYSE,0000030554
DWDP,DowDuPont Inc.,31.08,69817193927.88,,2017,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/dwdp,NYSE,0001666700
RDY,Dr. Reddy&#39;s Laboratories Ltd,38.16,6329365470,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/rdy,NYSE,0001135951
DRD,DRDGOLD Limited,1.73,118862883.37,,,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/drd,NYSE,0001023512
DCF,Dreyfus Alcentra,9.051,135415396.074,,2017,,,https://www.nasdaq.com/symbol/dcf,NYSE,0001627854
DHF,Dreyfus High Yield Strategies Fund,3.06,222485525.28,,1998,,,https://www.nasdaq.com/symbol/dhf,NYSE,0001057861
