"","Symbol","Name","LastSale","MarketCap","ADR.TSO","IPOyear","Sector","Industry","Summary.Quote","X.x","X.y","finance_site","website","description","keywords"
"1643","MOSY","MoSys, Inc.","0.2049",8839211.0154,"n/a","2001","Technology","Semiconductors","https://www.nasdaq.com/symbol/mosy",NA,1678,"https://finance.yahoo.com/quote/MOSY","http://www.mosys.com",NA,NA
"1644","MOTS","Motus GI Holdings, Inc.","4.01",86018016.77,"n/a","2018","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/mots",NA,1681,"https://finance.yahoo.com/quote/MOTS","http://www.motusgi.com","Motus GI Holdings, Inc. is a medical technology company dedicated to improving endoscopy outcomes and experiences.",NA
"1645","MOXC","Moxian, Inc.","1.46",19668309.7,"n/a","n/a","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/moxc",NA,1683,"https://finance.yahoo.com/quote/MOXC","http://www.moxian.com",NA,NA
"1646","MPAA","Motorcar Parts of America, Inc.","20.08",377686768.16,"n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/mpaa",NA,1680,"https://finance.yahoo.com/quote/MPAA","http://www.motorcarparts.com",NA,NA
"1647","MPB","Mid Penn Bancorp","25.12",212576266.72,"n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/mpb",NA,1637,"https://finance.yahoo.com/quote/MPB","http://www.midpennbank.com","Mid Penn Bank offers a range of personal and business services to fit your banking and investment needs throughout Pennsylvania. Learn more about banking, loan rates and other services.",NA
"1648","MPVD","Mountain Province Diamonds Inc.","1.09",229018964.78,"n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/mpvd",NA,1682,"https://finance.yahoo.com/quote/MPVD","http://www.mountainprovince.com","",""
"1649","MPWR","Monolithic Power Systems, Inc.","124.7",5369207900,"n/a","2004","Technology","Semiconductors","https://www.nasdaq.com/symbol/mpwr",NA,1671,"https://finance.yahoo.com/quote/MPWR","http://www.monolithicpower.com","Monolithic Power Systems, Inc. (MPS) provides small, highly energy efficient, easy-to-use power management solutions for electronic systems found in industrial applications, telecom infrastructure, cloud computing, automotive, and consumer applications","Monolithic Power Systems, MPS, power management systems"
"1650","MRAM","Everspin Technologies, Inc.","7.16",122663544.8,"n/a","2016","Technology","Semiconductors","https://www.nasdaq.com/symbol/mram",NA,911,"https://finance.yahoo.com/quote/MRAM","http://www.everspin.com",NA,NA
"1651","MRBK","Meridian Corporation","16.83",107829742.68,"n/a","2017","n/a","n/a","https://www.nasdaq.com/symbol/mrbk",NA,1619,"https://finance.yahoo.com/quote/MRBK","http://www.meridianbanker.com","Meridian Bank is community bank providing full service banking to business professionals and retail customers in PA, NJ & DE.",""
"1652","MRCC","Monroe Capital Corporation","11.99",245130322.36,"n/a","2012","n/a","n/a","https://www.nasdaq.com/symbol/mrcc",NA,1674,"https://finance.yahoo.com/quote/MRCC","http://www.monroebdc.com",NA,NA
"1653","MRCY","Mercury Systems Inc","72.94",3533848250.94,"n/a","1998","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/mrcy",NA,1615,"https://finance.yahoo.com/quote/MRCY","http://www.mrcy.com",NA,NA
"1654","MREO","Mereo BioPharma Group plc","5.4",25646495.4,"4749351","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/mreo",NA,1616,"https://finance.yahoo.com/quote/MREO","http://www.mereobiopharma.com",NA,NA
"1655","MRIN","Marin Software Incorporated","3.36",20190240,"n/a","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/mrin",NA,1570,"https://finance.yahoo.com/quote/MRIN","http://www.marinsoftware.com","Our independent platform optimizes advertising on Search and Social channels – connecting you to customers as they move across devices and publishers",NA
"1656","MRKR","Marker Therapeutics, Inc.","5.73",260626087.59,"n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/mrkr",NA,1573,"https://finance.yahoo.com/quote/MRKR","http://www.markertherapeutics.com",NA,NA
"1657","MRLN","Marlin Business Services Corp.","22.8",281557724.4,"n/a","2003","Finance","Major Banks","https://www.nasdaq.com/symbol/mrln",NA,1575,"https://finance.yahoo.com/quote/MRLN","http://marlincapitalsolutions.com","We&#039;re the small business lender.",NA
"1658","MRNA","Moderna, Inc.","23.08",7593395471.6,"n/a","2018","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/mrna",NA,1660,"https://finance.yahoo.com/quote/MRNA","http://www.modernatx.com","Moderna Therapeutics is pioneering a new class of drugs, messenger RNA Therapeutics, with the vast potential to treat many diseases across a range of drug modalities and therapeutic areas.",NA
"1659","MRNS","Marinus Pharmaceuticals, Inc.","4.5",236495812.5,"n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/mrns",NA,1572,"https://finance.yahoo.com/quote/MRNS","http://www.marinuspharma.com","Marinus Pharmaceuticals is a clinical stage biopharmaceutical company dedicated to the development of ganaxolone, offering a new mechanism of action with demonstrated safety and convenient dosing for patients affected by epilepsy and neuropsychiatric disorders.",NA
"1660","MRSN","Mersana Therapeutics, Inc.","4.67",222837722.19,"n/a","2017","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/mrsn",NA,1622,"https://finance.yahoo.com/quote/MRSN","http://www.mersana.com",NA,NA
"1661","MRTN","Marten Transport, Ltd.","19.26",1051793838.72,"n/a","1986","Transportation","Trucking Freight/Courier Services","https://www.nasdaq.com/symbol/mrtn",NA,1578,"https://finance.yahoo.com/quote/MRTN","http://www.marten.com","At Marten, you can expect the best. We strive to be the foremost provider of time and temperature sensitive transportation services. Together, let's deliver.",NA
"1662","MRTX","Mirati Therapeutics, Inc.","73.91",2664243156.57,"n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/mrtx",NA,1650,"https://finance.yahoo.com/quote/MRTX","http://www.mirati.com","Mirati Therapeutics is transforming cancer patient treatment by targeting the genetic changes in tumor cells.",NA
"1663","MRUS","Merus N.V.","14.41",336602858.57,"n/a","2016","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/mrus",NA,1623,"https://finance.yahoo.com/quote/MRUS","http://www.merus.nl","The new face of fighting cancer on Merus&#8230;",NA
"1664","MRVL","Marvell Technology Group Ltd.","22.62",14959685629.98,"n/a","2000","Technology","Semiconductors","https://www.nasdaq.com/symbol/mrvl",NA,1580,"https://finance.yahoo.com/quote/MRVL","http://www.marvell.com","Marvell semiconductor solutions continue to transform the enterprise, cloud, automotive, industrial, and consumer markets.","marvell, marvell semiconductor, semiconductors "
"1665","MSBF","MSB Financial Corp.","16.75",89894804.5,"n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/msbf",NA,1685,"https://finance.yahoo.com/quote/MSBF","http://www.millingtonbank.com",NA,NA
"1666","MSBI","Midland States Bancorp, Inc.","26.06",627094054.26,"n/a","2016","Finance","Major Banks","https://www.nasdaq.com/symbol/msbi",NA,1642,"https://finance.yahoo.com/quote/MSBI","http://www.midlandsb.com","New Convenient Services! MyCardRules – Now you can control your debit card from anywhere, anytime. Allpoint Network – Fee free access to 55,000 ATMs.",NA
"1667","MSEX","Middlesex Water Company","60.79",1001117804.98,"n/a","n/a","Public Utilities","Water Supply","https://www.nasdaq.com/symbol/msex",NA,1641,"https://finance.yahoo.com/quote/MSEX","http://www.middlesexwater.com",NA,NA
"1668","MSFT","Microsoft Corporation","128.07",981377091014.4,"n/a","1986","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/msft",NA,1633,"https://finance.yahoo.com/quote/MSFT","http://www.microsoft.com","At Microsoft our mission and values are to help people and businesses throughout the world realize their full potential.",NA
"1669","MSG","The Madison Square Garden Company","301.43",7161527669.3,"n/a","2015","Consumer Services","Services-Misc. Amusement & Recreation","https://www.nasdaq.com/symbol/msg",NA,2516,"https://finance.yahoo.com/quote/MSG","http://www.themadisonsquaregardencompany.com","The Madison Square Garden Company (MSG) sets a global standard for excellence in live experiences and forges deep and enduring connections with diverse and passionate audiences that span generations.",NA
"1670","MSON","MISONIX, Inc.","19.42",187230220.26,"n/a","1992","Capital Goods","Medical Specialities","https://www.nasdaq.com/symbol/mson",NA,1651,"https://finance.yahoo.com/quote/MSON","http://www.misonix.com",NA,NA
"1671","MSTR","MicroStrategy Incorporated","136.84",1401183990.36,"n/a","1998","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/mstr",NA,1634,"https://finance.yahoo.com/quote/MSTR","http://www.microstrategy.com","MicroStrategy's business analytics and mobility platform helps enterprises build and deploy analytics and mobility apps to transform their business.",NA
"1672","MSVB","Mid-Southern Bancorp, Inc.","12.65",45099729.4,"n/a","2018","Finance","Savings Institutions","https://www.nasdaq.com/symbol/msvb",NA,1643,"https://finance.yahoo.com/quote/MSVB","http://www.mid-southern.com",NA,NA
"1673","MTBC","MTBC, Inc.","4.98",59900645.16,"n/a","2014","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/mtbc",NA,1686,"https://finance.yahoo.com/quote/MTBC","http://www.mtbc.com",NA,NA
"1674","MTBCP","MTBC, Inc.","27.3527",18443898.2573,"n/a","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/mtbcp",NA,1687,"https://finance.yahoo.com/quote/MTBCP","http://www.mtbc.com",NA,NA
"1675","MTC","MMTec, Inc.","4.1575",83441025,"n/a","2019","n/a","n/a","https://www.nasdaq.com/symbol/mtc",NA,1657,"https://finance.yahoo.com/quote/MTC","http://www.51mm.com",NA,NA
"1676","MTCH","Match Group, Inc.","72.89",20491253949.47,"n/a","2015","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/mtch",NA,1583,"https://finance.yahoo.com/quote/MTCH","http://www.mtch.com",NA,NA
"1677","MTEM","Molecular Templates, Inc.","7.47",274665557.97,"n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/mtem",NA,1662,"https://finance.yahoo.com/quote/MTEM","http://www.mtem.com","Molecular Templates is focused on the discovery, development, and commercialization of a next-generation of immunotoxins called ETBs for the treatment of cancer",NA
"1678","MTEX","Mannatech, Incorporated","17.26",41341479.94,"n/a","n/a","Consumer Durables","Specialty Chemicals","https://www.nasdaq.com/symbol/mtex",NA,1565,"https://finance.yahoo.com/quote/MTEX","http://www.mannatech.com","The world leader in Glyconutrient technology, Mannatech is revolutionizing nutrition, immune health, fat loss, skin care and more.",NA
"1679","MTFB","Motif Bio plc","1.89",7616208.6,"4029740","2016","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/mtfb",NA,1679,"https://finance.yahoo.com/quote/MTFB","http://www.motifbio.com",NA,NA
"1680","MTLS","Materialise NV","15.69",269687423.79,"17188491","2014","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/mtls",NA,1584,"https://finance.yahoo.com/quote/MTLS","http://www.materialise.com","Materialise incorporates more than 25 years of 3D printing experience into a range of software solutions and 3D printing services for medical and manufacturing.","3d printing software, medical 3d printing, industrial 3d printing, additive manufacturing services"
"1681","MTP","Midatech Pharma PLC","1.59",800890.95,"503705","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/mtp",NA,1638,"https://finance.yahoo.com/quote/MTP","http://www.midatechpharma.com",NA,NA
"1682","MTRX","Matrix Service Company","20.75",556249462.25,"n/a","1990","Basic Industries","Engineering & Construction","https://www.nasdaq.com/symbol/mtrx",NA,1585,"https://finance.yahoo.com/quote/MTRX","http://www.matrixservicecompany.com","Move to a Higher Standard",NA
"1683","MTRX","Matrix Service Company","20.75",556249462.25,"n/a","1990","Basic Industries","Engineering & Construction","https://www.nasdaq.com/symbol/mtrx",NA,1586,"https://finance.yahoo.com/quote/MTRX","http://www.matrixservicecompany.com","Matrix Service Company&#039;s subsidiaries provide complete life cycle solutions to customers across the energy and industrial markets.",NA
"1684","MTSC","MTS Systems Corporation","56.27",1010298420.79,"n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/mtsc",NA,1688,"https://finance.yahoo.com/quote/MTSC","http://www.mts.com",NA,NA
"1685","MTSI","MACOM Technology Solutions Holdings, Inc.","14.15",929660787.35,"n/a","2012","Technology","Semiconductors","https://www.nasdaq.com/symbol/mtsi",NA,1546,"https://finance.yahoo.com/quote/MTSI","http://www.macom.com","MACOM is the preferred partner of the world’s leading communication infrastructure, and a pillar of the semiconductor industry, and focus on developing and innovating products in rf power, semiconductor, diodes and so on.","Basic communication equipment, Semiconductor, Diodes, Rf power"
"1686","MTSL","MER Telemanagement Solutions Ltd.","1.01",3327266.23,"n/a","1997","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/mtsl",NA,1607,"https://finance.yahoo.com/quote/MTSL","http://www.mtsint.com",NA,NA
"1687","MVBF","MVB Financial Corp.","15.82",184158136.26,"n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/mvbf",NA,1692,"https://finance.yahoo.com/quote/MVBF","http://www.mvbbanking.com","MVB Bank takes great pride in providing the people of Bridgeport, Fairmont, Martinsburg, and surrounding areas of West Virginia with solutions for all of their financial needs.",NA
"1688","MVIS","Microvision, Inc.","0.8285",85768656.37,"n/a","1996","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/mvis",NA,1635,"https://finance.yahoo.com/quote/MVIS","http://www.microvision.com","Pioneer of PicoP Scanning Technology",NA
"1689","MXIM","Maxim Integrated Products, Inc.","53.59",14599259447.71,"n/a","1988","Technology","Semiconductors","https://www.nasdaq.com/symbol/mxim",NA,1589,"https://finance.yahoo.com/quote/MXIM","http://www.maximintegrated.com","IE=edge,chrome=1","IE=edge,chrome=1"
"1690","MYFW","First Western Financial, Inc.","13.25",105786224.5,"n/a","2018","Finance","Major Banks","https://www.nasdaq.com/symbol/myfw",NA,999,"https://finance.yahoo.com/quote/MYFW","http://www.myfw.com","Wealth Management &#038; Investment Services on First Western Trust&#8230;",NA
"1691","MYGN","Myriad Genetics, Inc.","26",1907709518,"n/a","1995","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://www.nasdaq.com/symbol/mygn",NA,1699,"https://finance.yahoo.com/quote/MYGN","http://www.myriad.com","Myriad Genetics is a leading molecular diagnostic company dedicated to saving and improving lives by discovering and delivering tests across major diseases.",NA
"1692","MYL","Mylan N.V.","19.64",10123184251.2,"n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/myl",NA,1694,"https://finance.yahoo.com/quote/MYL","http://www.mylan.com","Why Mylan? Because our passion, innovation and commitment drive us to set new standards in health care. Seeing is believing.",NA
